Payments history for,aarp0gscrepras0dzybhga6v8sx9us09sehja5x7y5
From,Tue Feb 01 2022 00:00:00 GMT+0530 (India Standard Time)
To,Tue Aug 16 2022 00:00:00 GMT+0530 (India Standard Time)
Total,4013.824564818559
№,date,txid,amount,status
1525,1653103331,0xc330602af28baf3d3df00f0b4914b2672716c27fd4bd072f69260227f4530adf,1.43582161483,true
1526,1653095144,0x18988f119fa0b983bcdd6b4b1fe73a8cdb878b2595bd460f3c2ea6a3b97026ce,1.04680681645,true
1527,1653091189,0x1abd4a6084db423b11d215e91fe4ba08ab81921bb6feffd0b12e1006e0a46c36,1.11203299838,true
1528,1653087154,0x6869f21517407dba17db5f644ff1265755973dd1d0c51a380d299b164475a1d3,1.10710332245,true
1529,1653083122,0x9880409325dd319975021ed8f6660b68e2838df2b9988faa169e48fccef34a7e,1.16585091533,true
1530,1653079129,0xca75c38a7f94e8dd98967841fd28c6d035639d6a8a758e4406f6b080c3a8f27c,1.09319061574,true
1531,1653075095,0xe73965f597930dcbe8d4373c40e6a973a3f2bf7df1401e297a280878e9b58ecf,1.09502008454,true
1532,1653071062,0x49b39e7bb06ad0b7123000a3f78a2780bd7351c222336ff502ec148b935e39f1,1.09217346138,true
1533,1653067030,0x62965e491e9b69572e653b1a69d68ba42df929a6ca20066a1ad02d4b2d32434a,1.03648534486,true
1534,1653063077,0x3608a0c7e80fdd320827d895eae3b064ce5b765d9ddb0f513c70bd34f3b4b954,1.13780522337,true
1535,1653058998,0xf75b7e4aa2c8a4d82b0d63d61813a577aa8d391f1f24763cdce40666c5eda191,1.01249406096,true
1536,1653054930,0x564b29e1c0e7145e332936e7c446ef956e85c5c234b869107388d6fc003cf913,1.12333773965,true
1537,1653050814,0x5eb4747a2b5a490afd57fdd71635555d8548b64267877677e0e26a3c1e52a341,1.02349700772,true
1538,1653046821,0x00b5ebb5b2822d6ada4b4ad0586a2f94cb1407de5da8211e4c585df80e664c39,1.045147479,true
1539,1653042663,0x6d072ef2013398b7aa466bf8b9b3ede026bcbf669aab494c6315dc88f99970ab,1.14786024028,true
1540,1653038669,0xa9f99402ccfda820569c661f55e9f54648d118d5a6bc9e9eea6a67915cfd23b7,1.1676910345,true
1541,1653034677,0x3031d6e59c0eb4d0e7bd36d6af5f8f39bc0fb9a77b766055e3329c0483fb70c7,1.09399834216,true
1542,1653028603,0x16fa776391eeb9e1b64bf3143031dac66133fe65d2877aa67f9534d86acf6598,1.07264608175,true
1543,1653024530,0xa47297529ea226b82965eba46910e6691142d62bb4da2f37e4a450b5790fc3c4,1.08011644816,true
1544,1653020536,0x2f20ab3a276cfe6559707f3b1e89b7dc1ab6742c041864b65070d0f27ece2cbc,1.096649224,true
1545,1653016544,0x6941409c7b8bdb0256cf6a08040b2e3eb0d6825f66521e3677509121016584c4,1.40002881494,true
1546,1653010518,0x60dc684d4a88a027182ac04f3865f4f0ae889212c1432b850c49d7fc967dcc4e,1.26356872362,true
1547,1653006486,0x66eabe06fb9329d0d9ab6afbeca1a7688f9229793970a310a336a71ee197e793,1.13388305348,true
1548,1653002451,0x0d2560018860ed65d06246ecd4cbbd9a2db6fac5c628d7d4b9ee498e7c62abeb,1.55959238858,true
1549,1652996424,0x3dec5929f2758d9ad07f3b981f3fdaf9be8e9fd3fcb4270fb071b90cd0b54edf,1.14011356266,true
1550,1652992430,0x0e45616fdfaefab7b5495e36e224fb8f0a1f89604b93d66a08bf9007bb3b4eff,1.09465339534,true
1551,1652988353,0x1aa4c6186b934a9f5eafd1f9df6b0b5775bf537a04942b900e76953064cc0468,1.41247997102,true
1552,1652982407,0x05a09a5893d397f5b3457754e77fa1c4dd30e1a315382c931e6c91399d7d62c7,1.39091852241,true
1553,1652976335,0x5ff08a1c8439003cdf86d555f3cae35519e7296050160c335621f805b3608f72,1.00294005804,true
1554,1652972264,0xcd47a129f5f6caed9eb2836d3fadac5ef0c03ac43437f1610aadcb29356b216b,1.1015281533,true
1555,1652968233,0x8e2f777cf953756282fd7a3c04915e7b96ae96e4830be36a6c4a2773456f7b19,1.4399342642,true
1556,1652962245,0xf5190ccbc0d36c662ec7a2d8455264e23dcab7818fbcbd83fac5ed9395e651b5,1.22398815642,true
1557,1652958174,0x51c73e4516b60eff1670f04e4e3dee5c08b4caf0e8137bd9486cbe74d944248a,1.34143194846,true
1558,1652945950,0xb9e97434c75dfb4069d795ae8901d20fbf1638a264b29523dc3fd21cc067ace9,1.10705608162,true
1559,1652941960,0x8103df849f238d14cfcf84b4885dc98a3af5b1f2e98ee2deb3cb78ff9bfa7016,1.02112097477,true
1560,1652937885,0x2ca38d5977054f21722acb31cf0a6d36f55c3a0ec02201b348b516c97cfa6041,1.23397552741,true
1561,1652933894,0x2ae21843780b22abe5c5bc94364007e71d003ccd55cf795a1d9de94bd6cb5940,1.32783293454,true
1562,1652927907,0xa4f1daaa7a7543979f977f873ee2a6cd03a88ac1efeec77d57013284fd742330,1.28714782921,true
1563,1652919800,0xcd2f3ae436c2da0dea1d7b7950d3b7303ffe71bf80879100e8d29a0fe93e1e17,1.0545361825,true
1564,1652915765,0x8cb3acab1dfdf624e76a146856fa55e92aef45ada715890a1eb863ac1a912162,1.20416227496,true
1565,1652911733,0x4f8c239a1f01d07ac8ce967e141588267ef4a66195a62b755aafbd78d3dcd77e,1.06521501674,true
1566,1652907700,0xc2ad684598a2b9973536e3f02cdd39a17de07a0341c78fa33d36aaf15035ca62,1.1445738607,true
1567,1652903628,0xab3f8577c95adaa226c805f9ba1569149c0ff92f8d674b5c52742ca719dcc806,1.09549035531,true
1568,1652899594,0xfbd6716152e3f8f189b11a353205e623896d953f350606371bce8bfb57cbc43a,1.05998858976,true
1569,1652895556,0x403de075b6000a0dbd245b7ed63c482cd5c847550b53458ea99448519178078e,1.20451253724,true
1570,1652891480,0xae9a27de0bd7ecb926dfe2a8024d31eea059bb52ff674fa1965184cec4617c5c,1.42206671638,true
1571,1652883374,0xbedcb230a309e672c1602b1b968d9f580b5e17597da8fdb90ffa765c805f6019,1.07160419027,true
1572,1652879381,0xe5c6e7606f00be1468ad8f255bc83f21ac5a665a1f58b5962f70d33379fbad78,1.04022141293,true
1573,1652875263,0x2b9158c6131e76839a88a34d9a3d61caad867da9df24b1d7319357a2821f7c32,1.20431360716,true
1574,1652871188,0xb0ce6e2208fb832b7afb611e4efd736098d9c00d04141060daff877bf51c3f57,1.05060132054,true
1575,1652867157,0x7f998a25c432b81051e92f1662070f492a089c49db8e7cee66e3b134be4ae16d,1.11378168304,true
1576,1652863084,0x9a7a45b3abf476a97c9efc7d2c17b72d37cdf7a5c45759b0b375f4c4cce329ea,1.25694085552,true
1577,1652859050,0x3237ff1bc6cf787d897cf424e12c33433a9666c85b90ac1d8ee76905e8dde5ac,1.19983711701,true
1578,1652854937,0x3e7ec6d225cfcb3ef4f78e49543f093c7bf77072d50f088abc73aa4c0b86306f,1.43305598108,true
1579,1652848866,0x17d7247200c1a586a2580c1bbc7644984badf3d79839cff19e567a8d6879100f,1.29919554557,true
1580,1652844876,0xfbc449ccacc0b3117a70eb16eec718ed1519a9f2dd7d2d0cb6e9f2dafe802e98,1.36515822191,true
1581,1652834735,0x82179da4ba120c8279fb739ff6cabd2a4db0b45b9b94344b8426970c393eac53,1.08948833028,true
1582,1652830701,0x235fe271e669bc08bf045c938fc1ba5e191b26dad58ad98df99f6ffa8f07e14d,1.01110386118,true
1583,1652826710,0x53efb39a821077caad2b710b777c456be010d9689a23cd4c3223bc6503fd4858,1.17267963864,true
1584,1652822720,0x60d6717318cbeb5dee96f842e0f336135686cc944beee59b766a80baf109f6f7,1.16297664205,true
1585,1652818689,0x15a693d784e5cfb9894206c1d416bb3fe172ae4ad64f062aab4ba3114f8d1aa3,1.41687032882,true
1586,1652812662,0x6a25d6a00731110b9e0b0eeb45388506f6f31b8baf0090ef4c345924848a2a4a,1.1494109426,true
1587,1652808628,0xd737ebec40123f594e786f7bbbda4bc31c4d26d97fa5e2266a44d069347ec2cd,1.34436864619,true
1588,1652802557,0x1d7b52ed85bd791457db8dfafe294dff550506ae39a5831b4298a2223db99c12,1.4268211992,true
1589,1652794463,0x55d28d61e2a4df468604a387d603f72f891997c3a09994613f806accde878947,1.20184577246,true
1590,1652790382,0x2c54410f8ac1787f0528992f3b571b1f94fadd0e480c864cb14047a8b05cffe8,1.26482238644,true
1591,1652784311,0xfb9f167418860acb2494bb28457a9fd4b2279cce454327aa775adfd141e0b975,1.39143892224,true
1592,1652780233,0x1ff30ef01edc9b7ca4c526393299ffb1ffb8642e17bdacf65c0d88a45dee242a,1.03968477388,true
1593,1652776117,0x86a110601a72fc643868e2105a41217158832fd9db3f833d079a87c2815b0d0d,1.45191691721,true
1594,1652770085,0x5b22ab5f1893c3cdf857f116a274ecb52f5d766cba77d589e0943f98f5b85200,1.11183616509,true
1595,1652766094,0x321ac3f8214d5e680ca4ece4f582d62317a1974a08d790e659e01b47dc532c2d,1.35414597492,true
1596,1652760061,0x1caaad1742ba62f8de18134952537660b64db10ba5c12e43db324b3c21ab07b0,1.13864112332,true
1597,1652755989,0x6c72844c8231d55bce95d9ab757f580ad8df7b36588237e4cd8374c9ddbb3f04,1.53836414048,true
1598,1652733714,0x93a2dc65dca9ba1035a1d3848490578791e6634df830859bb93870e80313438b,1.15559592237,true
1599,1652715462,0x1f3a83556583ecc482e838d979c5b943c13ad0e67cdff38f0373e3695efb9760,1.32476369437,true
1600,1652697415,0xad2474bd623843c57bf203884782bdd9fd63cea0e84b76521315607234807700,1.50189041813,true
1601,1652689344,0xf6c01dfd506e256751759b05747539c279f58a6fed1e93fc4a0e067d7e85681f,1.00734548385,true
1602,1652685352,0x901d501f38595bfb8edd189542e67f6f4fbc82a1766b8ce69e47be152563dfc8,1.0764862753,true
1603,1652681278,0x54d7eeb00129c4416cb621230f0ea854298d126cdd7f15384a0886cb750bff66,1.08082976617,true
1604,1652677205,0x8b885210a876784667a94ca92b0215c8713da55c2ab64dba0a4f274f18740d4c,1.17911001238,true
1605,1652673172,0x8f1386a580099581713a69afc3f5be8bce1133d68beacd270f3f1fc5a392b315,1.1670225247,true
1606,1652669181,0x0cf9b44550c18783de6dc19af54e6d1825ef742737691be0c0a36e910a0d3b06,1.40102626305,true
1607,1652663102,0xcde400aa71cf77f2f2cab18e8260afdd337b2ac64bcee3c421a24412e01cfdfc,1.15412850211,true
1608,1652659072,0xf420719b976417c6e4d2b94dfd72dd6e5128f96ec646185672f7f378b8d0455f,1.01540789676,true
1609,1652655041,0xa92c01b0432214d7d6efc787d48cabaf6fc24b6763a1e7912d1deb291c7b2678,1.22738613227,true
1610,1652651010,0xac26be991b040e65f784004127774f0544c9be76e2c96b526422eaba3d8ebcb9,1.25298020683,true
1611,1652646981,0x3819456a647fd4c571a0c72a3f6e979a5741b636cd0c8007038e253e9a0e1958,1.22815935644,true
1612,1652642949,0x8a88f9ae5ac77d2600a9512dcef9c5e8fa9145d78d999971bddab69e2cd7d64e,1.13060238815,true
1613,1652638835,0x7b5ff1b92094b76c4356c99b0bb94a775ce7a1957710e3a7c08e50cd113efd50,1.13128463542,true
1614,1652634885,0xf72e016be1e50fef064fbcc525f2624fbc17caab95f76def4694bf7b5beafcf2,1.22730334196,true
1615,1652630770,0x55c354ff65f774346e4bb16f1b9befb94d49bf3f2190f259c4b67203ec8fcaa1,1.21326954422,true
1616,1652626780,0xf62ee85f4dc32766e5bbfbaab817bb583f151bd3ca30596ad869515c11d78093,1.03153363012,true
1617,1652622791,0x74a19af8c410880cedf0c84f2bea15afcf5dcb226d1578653cc4c4a1cce3d834,1.38392974052,true
1618,1652616846,0x9fd7f09c42ddf7e9f4e96ef646fdad5c9646d2084387a03da475806b3d3139b4,1.14968898251,true
1619,1652612856,0xc8947d4758e9bd60b4d15834124df8d35a2e3cb2a258a42565ec017bc6b604fe,1.03368497889,true
1620,1652608865,0x3bcb68553a0d84526d0ebdab4df7ea2421272a3e1b674fbf0cf336b7d59ac96e,1.12758671924,true
1621,1652604875,0xbcf8d036399bfd6a05da08936e01bcfb993ffb6e8e5cca70a5f0d9999c640cef,1.06104598783,true
1622,1652600802,0x81b5e8f20f428ef2726c4b817537a99c85a509abb79ecdaf3170ffd081d22935,1.43479091695,true
1623,1652594734,0xb87d16460f31a3490cbecb90615b80c44343ef074a43408119d1251fa5e6d1ba,1.3016005121,true
1624,1652590704,0xe46faec85f400b24a31f5d6efbfdc4453d675906a0fcfdcc3f923fd8983adccd,1.04468965121,true
1625,1652586630,0x828152f789adc9f22119acf7f007ca6ee9ef8311c4afea9c370443610d1d8fa9,1.1884281597,true
1626,1652582559,0x879ae169993abd33ee3483b9b9e7fc53c8a3bacf6b0231c784e7a8a0cc746b5b,1.09766144638,true
1627,1652578568,0x7ea61a6c350938a565f24d0ab280a160d226c99da79328468995bd207711cf86,1.27059090254,true
1628,1652574534,0xb3132a303b3d656f4086e39a9aa59850be546b1726117027970e35885d84e11c,1.14364142561,true
1629,1652570545,0x7868e20a539d220f44d92b0a836b1939ce410f59d6fff7be15d3636fe756990c,1.20464985691,true
1630,1652566517,0xdbdcc222dba3c11c60384dc4138c9ada6837d8c7b46ce34589cb55340f1e92ca,1.15374016491,true
1631,1652562438,0x09067067afd27320e47e25d8f89e2621bf2ecef9d151e9dd50d13f8249b2bbe1,1.53113677823,true
1632,1652554414,0x24af6cb9848b75b8b127b72138d155109630fa6ac790732a451a743d9edf3537,1.0645862577,true
1633,1652550342,0xa05f265a8a1910b31f5613c530e4fc62f1393344cd13f783794abb9afc5a33f2,1.14773828094,true
1634,1652546392,0x18fbe3e1be888a9ad659be524836736272785366d8101b3d4fd79ba435057016,1.07166967292,true
1635,1652542443,0xc71fe61840598bcd8e633adc1b9aa43c2d5bef552ee112bce419daa1c08a2af1,1.52920897046,true
1636,1652532385,0xab2b8c7046c8a4908f84f697326f3559bd8185d374fa4852e6fca9e382fab628,1.30395256589,true
1637,1652522111,0x2dc5be221c1dc3c99f56a0a46eeeeb1d99959f51468fae8c72f0909160e0b889,1.17148630501,true
1638,1652518040,0xc729f12b35e19dbf4d3d1693c67f48dde38b57608a921653a4ed2a5257dbd489,1.41565854998,true
1639,1652512014,0x99fc722515c765d03ea12efb69cc25d315491469407e4ebdccdba8f69d29ddd6,1.18753903697,true
1640,1652507981,0xd2a0d277adfd52506626ea671f6a9ac133f46ad554484c44333abbc0333ba67f,1.21931694544,true
1641,1652503944,0xb9d99bb599c8dec7d93ce891cf634c4a71c7537fd7a9e8e4b27fcb7fcf73e259,1.14246257416,true
1642,1652499870,0xf178ccd500159a07c61e133f9e6dc1a21c0121b47be018eeb84f8c01827bfc6c,1.14363220955,true
1643,1652495841,0xc27d25b82209450d6301dc7b703a7fa6d115615a1bf0125a4192f22ef543c144,1.12519809786,true
1644,1652491808,0x29ed7e59e9196079f9a039c77cc02cb8638320b5b15b8e6b3a950712bed64810,1.34335981239,true
1645,1652487733,0x9c6750eccda0c35c541bb9c31c1720a62ccfb0d4d32b561887d27b5df7cb6f94,1.06622492679,true
1646,1652483660,0x05996ae4e8de273561ff75a145fc1a2dd0ce414b2c6bbfea2278fa24ce9268c7,1.25771775833,true
1647,1652479670,0xfe72d7e1b702c802efb66f816e5b6977328e5ea493c68c8fb5f5d489dde42d79,1.09763404671,true
1648,1652475640,0xfd630056e5d729d0f544d6dc613b845a0085dff114c68a099804c635fc6559e2,1.1863317888,true
1649,1652471610,0xb692db24f85ea1f703404931af410d3e4b767b37a786758984ed7945ee38b930,1.16485509813,true
1650,1652467496,0x89169be245d4af466e7b3fbd13ed0b32ac8f392c5d5121cc87508086731c6719,1.29154812604,true
1651,1652463464,0x161f434bcf7224166c8acaabd41e01bb402324d3bec7443261cfff1db375ce46,1.13543385317,true
1652,1652459473,0x2041677d0fe61719c96a26149c4d9dd6fe792ce0cde7bfe9c0640ef905e35359,1.43755102911,true
1653,1652455439,0x6b8fceeffc169fa90dc8e6088970e6c53726bd251a4d0905394096859334448b,1.24546388026,true
1654,1652445341,0xef5f40dfa4d8ed55988612c086e5b33cea821994d458f7efe5bd74114cc1d1b7,1.00317223338,true
1655,1652437281,0xd3e804ffbb8b12450a89ca989279c3e11db92c73d499fe5643b654eba2f6aa10,1.2578684497,true
1656,1652431216,0x86e7888128704960235992dd04d2d594ee5f81482825d9e17e5c89ab6f9aa753,1.12365822438,true
1657,1652427188,0x19c6b7d901a5b5802226b1ab3edc8eb40f462540a519b4ba2dc0cbcc77ed351e,1.2162620597,true
1658,1652423156,0xa51015312c4651bf620b2f914bd316da271115736a46390f4428ad0320b51e3b,1.1850722609,true
1659,1652419168,0xc780d7a9d974b0aab07f447aa6a7350c1d6416b445d3bc0a9378113cde388c7c,1.11745767832,true
1660,1652415176,0xf85babba1d6cfd48653ebcbba6cceeda1b7873435c8038cc11c9bd1618a827da,1.29542622924,true
1661,1652411145,0xdf1d12c045e3c44b5bd056603451e641d838ac1861d5dd5956e592799d91f76e,1.31471809088,true
1662,1652407116,0x6cf94db2eeb49846c40005fd78b3988adf4ef59f7b42679a2a8552e131d50150,1.20115320901,true
1663,1652403086,0x5c846b0c792875048cfb37ed9ab03b3b0fa34e4d181057bb90d281214b74e6fe,1.25503734893,true
1664,1652399054,0xd3d790b1b5f8271b91866eec705a24809af24bccd9fda2329f5f9829c38b4202,1.31611669476,true
1665,1652394983,0xae11449d531d27b08de37ddf2b93dc683ab69c67ff4e442196229be003488e34,1.11498590763,true
1666,1652390992,0x8c9e4bbc3bc6b50fdfd9fc853d02234ce4c98951d5de177de734ca982081b1d2,1.23292058861,true
1667,1652386877,0xf3f319685a54b6d12845bc2b68e138c731810d63d69a2368c437855e92f2bada,1.38780905118,true
1668,1652382887,0x97f3518140967c72ee461df2bb58fdf8bbb900cacf602d73624889848fee6090,1.25862728828,true
1669,1652378858,0x3c430ba8e61165389da6c3279c0ce182a6e2fe760476cb54f9c439d3fc02c2c8,1.15839007181,true
1670,1652374826,0x9c79af13020d9f00823787e742e998c44f057f6c777b1a15c3c62ab21657c506,1.29888396538,true
1671,1652370794,0xdea65164ce252e41bf9826c41ab086caa39e781420ee30c5d7dceff61aef8d83,1.50072055509,true
1672,1652366763,0x943a4317d620f76427e97f52bd6d8c1084801bcc17a21c93a50a3c3e40430717,1.30777589653,true
1673,1652358618,0x1b2a5d1796db4e2d3b7c3649c3e0ef193c88d9ad1e7a15f99b9a1df17e0574cf,1.03560761467,true
1674,1652354585,0x0a8c3f98e74918b3ccb219dac1d35078bc4fb97eff0ad12bd6869de5d3cf06bd,1.22174649407,true
1675,1652350594,0xa7ea5af8c1e5abe6f66a03f0c9e600493942f9dc2141d98a8faa8a1bbf5a525b,1.51992871527,true
1676,1652346521,0x3ec0190aef9868864868cb2deb2a42435cd19c6c71b3340ea08944b9ada5999e,1.21291953575,true
1677,1652342528,0x4591017d3265db9b1523fe2ee9e14df46a03da8733ec74ebf75927b90cbc8252,1.36448851151,true
1678,1652338457,0x825af19eaa0cccf41eaf62986c0dd4665079c81fc977cb6077a1112aaf3dcdc0,1.34894110251,true
1679,1652334384,0x83954bc1168da617b6f2a5fb5469d4d2e8adaa2fa8062099e6471cb667391a60,1.14091640695,true
1680,1652330396,0xb850938e42d9a3bd664cdf88de0e88e025d2a315fdd4b506c85120e5d0bad47d,1.09614754759,true
1681,1652320256,0xd7f828be0e99319753cfe4067ff729f7833b2f36b0c3c89f37760c1adbd56ca2,1.64040156002,true
1682,1652314230,0xc5b8f90d7d04056cc87d45b26356e87879b95084a5931a5bc4cb25044bd773b0,1.10509579736,true
1683,1652310036,0x01c41e0980abb83c1245fc07365bbe4dba650aeeec1b849def9b152a4c05c04b,1.109549719,true
1684,1652306087,0x250ba508c64af0ca7ca03d316aa7e4869e038714d617970a842431358afd74e1,1.19384305616,true
1685,1652302015,0x94d948eeeef70f13b82ad2c8c9627cce0decc296a9fda9598dbe72ca08102f14,1.13221693652,true
1686,1652298025,0x531c81600c8a6e6563b64e8a8cd1c2f5fb2e7f73b64958f206029d5b0ff41471,1.16286709287,true
1687,1652293954,0x28d0d5535f489ae52d8172fdf18bac9400ab21046fc1646ed63c117f0e44908f,1.07484913808,true
1688,1652289881,0x2cd8d6134a972ec7312abd5c8eca0030f38d134ec55390f5a8cf64aed3f69051,1.21591665651,true
1689,1652285891,0x9e917707c0f84858f7ae60df40711fa81e9bab2982d17fd5ebd8ee4f8bd21e16,1.42173449291,true
1690,1652263537,0x116a314566a384d253724b886fa9c52ac57602b3730112b6e24d36f41abca869,1.20552676359,true
1691,1652259505,0x5dc001e6a83921c554d093e3ce43c7946404d796cfe7722b651816982a43aae2,1.28097406163,true
1692,1652253437,0x78e9c26364def06228ed10b033d789fac48b2f9262818f013d8959ed46c6130c,1.16999832734,true
1693,1652249322,0x7cfac231ee2fb56b26104023d59d97bb54dbef9763f09d6d93632f282cb89036,1.11710963121,true
1694,1652245292,0x102f5d6bc710ade2223a364591f1afbeb01578afece81e5f33153345de0e4e66,1.48190257698,true
1695,1652239264,0xd0415dc0caa26ca91de0a78858b6324be4294fe30758c6e9e9f75f74b0dbe97a,1.12455070875,true
1696,1652235111,0x7b5e7d2b9ef3a2bb86fd7fd292d3b857bc83c63eef5530eaeb5eb09aa31fb3fb,1.07635385751,true
1697,1652231039,0x5f21c1b570b41badf2540044a878485c3841ae263de48f26f08cdda5f1e34961,1.10201101412,true
1698,1652226926,0xe7c38506de242a11aff1f60775efea9248ad13a899310ea06a356c6bdf5288ac,1.31372147088,true
1699,1652220899,0xd7d6c3c4a9444fdc7e72a2df0512d6dc2d4f8a6c772793158b3eb98ef733ff96,1.34494885813,true
1700,1652214708,0x2db7da9cc954aa5224166e5704c9fcf836c435ff11617caa67b5e5910f87a814,1.04719528639,true
1701,1652210635,0x7a3db9192e06c9edc4a3d7c6f858d5215890ac44c42954290c278504f1ea509c,1.00636722342,true
1702,1652206481,0x0de6d4c8fbc8ebb67bec38cea1dfa69b9827424b6311cdcbbbae23683244bf3e,1.54899498521,true
1703,1652200371,0xddfc6e5271adf1a7ee89046a83e5e40f7b65f555619fe160e182c603433e229b,1.47587577895,true
1704,1652194343,0x87633e413b7d5170d5997dadbdb32bf28441de88423a3413ee063920b5c9d04a,1.19647572648,true
1705,1652190188,0x1443fbb90db06e6065cd4c7245c6f470c910b0c48d0f581c831dfbc32775031c,1.06839701487,true
1706,1652184079,0x89e299a4033c5d4f76d2fcdcd909e676a4b5a1b25cbc10becdefb604f2c05c13,1.13687713221,true
1707,1652175892,0x5f200ad92ef8bbda3ea36637e5785c12be9e52c05297af0e6daf7aa83becaf63,1.43326521939,true
1708,1652169785,0xce57bcc75d974a55c4884a9ccdf2323dfc5e08f3c3fd396920004e53a67e896a,1.42505868547,true
1709,1652163637,0x8b48dcbde44f7da0593d3e01de3cbef64eda38942cbacd9343e76e1e3b6ef8be,1.00387009248,true
1710,1652157446,0xd875d323405344fb90e46a1260946c73b207471bdcbde047d39ce26e43603ce3,1.08756780443,true
1711,1652153330,0x3a8a13b97a223e70cc85753d4d7ab776e17f9d28d4cb4b9c3bc0a72f55de90b0,1.02016875446,true
1712,1652149179,0xc0fba1cd1eb1eb9545417a3cece016a6469cc500c582139cf09b16e6b0e74c17,1.22031753378,true
1713,1652142948,0x02b1c41bf617ffb8a3e80178ce478a6264f07040ed9fd1cc53b7fac8941fe930,1.00666750871,true
1714,1652138877,0x80ad43653d8ea8ff21cec7b0b0faa3fc97c65adb0e323bfd26f6fab256251094,1.47487501933,true
1715,1652132772,0x31fcf817b9a5e284f945ce9f52a539a163d6bdd40931d25ee9e7089d8e841c24,1.04528323609,true
1716,1652128580,0xdc32572ac1b3c84f124b0c22ae1ecd13c31346eeae360a80a17e9a4c477f1393,1.28447721655,true
1717,1652122430,0x6d5d0b578eedf02aa24cb929a91c430dc8f67c7f1cf8c63a7e05b32426facf50,1.54355634338,true
1718,1652116241,0xd6e6066c26542c22bea839cbae524411a43b7e9c037d0350502e97f6325a7ba4,1.48198181476,true
1719,1652110008,0x8faf7830e3eaec48f765e0b13152bbe91675d2f701e0b1aebe235e293a5d2221,1.07300437995,true
1720,1652105857,0x103278e95977c0ddee1bc58bfd39d459f7a5b050b9818aaf95616a8bc226dc96,1.42751240463,true
1721,1652099670,0xdf733d031d42a8fb069dc22aaf4d0098ae2b78f4c977e1c4d5ed9d3f5920a535,1.03265173795,true
1722,1652093434,0xc254c3fa0161811d6aa7541723ce5508261b1bcc79d2311d060acac8b388c9a5,1.14412193313,true
1723,1652087206,0x17dbca9b693f1405c519b7f396610461443a002a90f6502be12e6f32be2b4ac4,1.24112297737,true
1724,1652080977,0x68d1697cf80f168e0aab95c1eec434574eec0b2754ef5013a2a9edf8ccc459c5,1.2944601074,true
1725,1652074829,0xc63928efb542251ff0fc770322a10e078670099b10ac77d1082b2a75e01e31a0,1.38408202173,true
1726,1652068557,0x73b40aae241370da800ebf2def06ae27a7f511248e6582f617222fcd7495002f,1.02264044702,true
1727,1652064364,0x2ce15d9c37e15746079f73ea1fc4d5d06880e8556c5de304a3931b413c27b650,1.00605339216,true
1728,1652060165,0x954acebe8f0f5c724f09006cfb9db22a587fee8118b1f96f857e62b97ef8967c,1.03271322779,true
1729,1652056012,0x9011ba1e62329f4cdf1abf7d54eb4443abe3e87eae9e26e2e7f6e80ba466998f,1.33811902485,true
1730,1652049822,0x56a5d96150369f905348a685e184eba8658f7ea055bd45aa1e170496a8f77a2a,1.3853159269,true
1731,1652043551,0xa27661d63e0c40ea4493f6cfe9f69630b3f70b7b17a41cc71a59fd50397c591d,1.46508637672,true
1732,1652037275,0x6fec70043bd125d8efe4887ad0147b1254b739d637fcbbce329f4b6536a4af4d,1.48450144629,true
1733,1652031119,0x7b3b0a43ca70132d9e87e9e0bc3dc24395d6e18ae4217d94ed272f1fff4e4896,1.02434510151,true
1734,1652027007,0xb448b37b00a740c10a0651a2dffa8bb3fa9d3e0d65de0c5ea8c367b4c044aa9a,1.02259526608,true
1735,1652006124,0xcdb086a6386aa3737ac0a7078269fe6c637a1a40ad8e2a9a409d9813a9a357c8,1.27194288443,true
1736,1651996852,0x5de43d6866ce17c11d80ef2ffc55f14c7a9d3f03de61738047210c57037a7f0f,1.32860288174,true
1737,1651990495,0x576685c86167b01454659a3a0aa83015da4a8f30581fa819f24e0747726e85cc,1.37848614566,true
1738,1651984264,0x56ade12ec7874a94876c122adde0185219638ab3efc952ba4edf01a5edae7cfd,1.44903275092,true
1739,1651977954,0x85be8fb31b9ff68bc1d1f8355727265b759846b128f38fca74325df9a0154f7c,1.4717794695,true
1740,1651971600,0x87c5a9c6b1b679aa09aa730e2bafc4be582ba6dd1a7836d3283ac1cbb6767443,1.44474375467,true
1741,1651965327,0x2ea909f70bde5a8efaff3a9b0cf7e7a3dee00213a82a372f5fcd5cd511cefd51,1.03949405892,true
1742,1651961012,0xf0116777d9ed67676d8775a6210c5e402aff0d2d529471485b542d4ef0207ff8,1.41584470195,true
1743,1651954700,0x1e9706e98c2fcb50e9baf379b4ab1f1a72d905e11c2a66fbbb14a92f5a2c68a9,1.3304007904,true
1744,1651948430,0xfbc52164dd5e9f258721dc1829cd810838f5b5d0ba3735d06f9eda079c2e208a,1.43626277289,true
1745,1651942159,0xfd53bd40d4d2185901b1510dd8b744818cf04327453bf5b2e1990c94239b1e49,1.03795232179,true
1746,1651937925,0x498b06a6bf7c4448e1844081451bb5f1c84a5b727288bf1dffe75cfddc343f82,1.27197735678,true
1747,1651931776,0x1c0bc12493e643e58bdb266fcd7bcfc124dc2e5fede3ed5555f487881fd2a9da,1.20430513897,true
1748,1651925425,0x4575bfcd455b3c64d8e9f7ccaa7bb4750cf2f61df85a56faf5bac50195b745f5,1.20206479232,true
